492:	2.177864080295E-03
493:	2.181280171499E-03
494:	2.184656215832E-03
495:	2.187986159697E-03
496:	2.191268140450E-03
497:	2.194495406002E-03
498:	2.197667025030E-03
499:	2.200778340921E-03
500:	2.203829120845E-03
501:	2.206816803664E-03
502:	2.209741156548E-03
503:	2.212601481006E-03
504:	2.215398475528E-03
505:	2.218131441623E-03
506:	2.220803406090E-03
507:	2.223414136097E-03
508:	2.225966192782E-03
509:	2.228460041806E-03
510:	2.230897545815E-03
511:	2.233280800283E-03
512:	2.235610270873E-03
513:	2.237888285890E-03
514:	2.240117406473E-03
515:	2.242298098281E-03
516:	2.244432689622E-03
517:	2.246523508802E-03
518:	2.248571952805E-03
519:	2.250580582768E-03
520:	2.252549864352E-03
521:	2.254481893033E-03
522:	2.256379462779E-03
523:	2.258243039250E-03
524:	2.260076114908E-03
525:	2.261878224090E-03
526:	2.263652393594E-03
527:	2.265398856252E-03
528:	2.267119940370E-03
529:	2.268817741424E-03
530:	2.270492026582E-03
531:	2.272145822644E-03
532:	2.273779595271E-03
533:	2.275394275784E-03
534:	2.276992425323E-03
535:	2.278575208038E-03
536:	2.280143788084E-03
537:	2.281699795276E-03
538:	2.283244626597E-03
539:	2.284779213369E-03
540:	2.286305651069E-03
541:	2.287825569510E-03
542:	2.289339900017E-03
543:	2.290850272402E-03
544:	2.292357385159E-03
545:	2.293863333762E-03
546:	2.295368118212E-03
547:	2.296874299645E-03
548:	2.298381645232E-03
549:	2.299892250448E-03
550:	2.301407745108E-03
551:	2.302927663550E-03
552:	2.304454334080E-03
553:	2.305986592546E-03
554:	2.307528862730E-03
555:	2.309079049155E-03
556:	2.310637384653E-03
557:	2.312206430361E-03
558:	2.313784556463E-03
559:	2.315374324098E-03
560:	2.316973870620E-03
561:	2.318584360182E-03
562:	2.320205792785E-03
563:	2.321839099750E-03
564:	2.323483582586E-03
565:	2.325140172616E-03
566:	2.326809102669E-03
567:	2.328491304070E-03
568:	2.330187475309E-03
569:	2.331898082048E-03
570:	2.333623357117E-03
571:	2.335366327316E-03
572:	2.337125595659E-03
573:	2.338903956115E-03
574:	2.340701641515E-03
575:	2.342519583181E-03
576:	2.344359178096E-03
577:	2.346221590415E-03
578:	2.348108217120E-03
579:	2.350020455196E-03
580:	2.351961564273E-03
581:	2.353930380195E-03
582:	2.355931326747E-03
583:	2.357966732234E-03
584:	2.360039623454E-03
585:	2.362154889852E-03
586:	2.364318119362E-03
587:	2.366534667090E-03
588:	2.368810353801E-03
589:	2.371149370447E-03
590:	2.373554045334E-03
591:	2.376021584496E-03
592:	2.378557575867E-03
593:	2.381164114922E-03
594:	2.383839571849E-03
595:	2.386599080637E-03
596:	2.389415632933E-03
597:	2.392268273979E-03
598:	2.395156538114E-03
599:	2.398080658168E-03
600:	2.401040168479E-03
601:	2.404035534710E-03
602:	2.407066989690E-03
603:	2.410134067759E-03
604:	2.413238165900E-03
605:	2.416377188638E-03
606:	2.419552998617E-03
607:	2.422764431685E-03
608:	2.426011255011E-03
609:	2.429294865578E-03
610:	2.432613633573E-03
611:	2.435967326164E-03
612:	2.439356176183E-03
613:	2.442780649289E-03
614:	2.446240046993E-03
615:	2.449733903632E-03
616:	2.453262917697E-03
617:	2.456825925037E-03
618:	2.460422692820E-03
619:	2.464052289724E-03
620:	2.467714948580E-03
621:	2.471410436556E-03
622:	2.475136891007E-03
623:	2.478894777596E-03
624:	2.482682000846E-03
625:	2.486499026418E-03
626:	2.490343758836E-03
627:	2.494216663763E-03
628:	2.498115412891E-03
629:	2.502040239051E-03
630:	2.505988581106E-03
631:	2.509961137548E-03
632:	2.513955812901E-03
633:	2.517971908674E-03
634:	2.522007795051E-03
635:	2.526063006371E-03
636:	2.530136844143E-03
637:	2.534228377044E-03
638:	2.538336208090E-03
639:	2.542460802943E-03
640:	2.546600298956E-03
641:	2.550753531978E-03
642:	2.554920967668E-03
643:	2.559100510553E-03
644:	2.563292626292E-03
645:	2.567495452240E-03
646:	2.571709454060E-03
647:	2.575933234766E-03
648:	2.580164698884E-03
649:	2.584404777735E-03
650:	2.588653005660E-03
651:	2.592906588688E-03
652:	2.597165526822E-03
653:	2.601429820061E-03
654:	2.605697140098E-03
655:	2.609967719764E-03
656:	2.614240162075E-03
657:	2.618513535708E-03
658:	2.622785512358E-03
659:	2.627055626363E-03
660:	2.631322713569E-03
661:	2.635584678501E-03
662:	2.639840822667E-03
663:	2.644089749083E-03
664:	2.648331690580E-03
665:	2.652564086020E-03
666:	2.656786004081E-03
667:	2.660998376086E-03
668:	2.665200037882E-03
669:	2.669391222298E-03
670:	2.673571929336E-03
671:	2.677742158994E-03
672:	2.681903541088E-03
673:	2.686057472602E-03
674:	2.690205583349E-03
675:	2.694349037483E-03
676:	2.698491560295E-03
677:	2.702634548768E-03
678:	2.706781728193E-03
679:	2.710937988013E-03
680:	2.715106587857E-03
681:	2.719294046983E-03
682:	2.723507815972E-03
683:	2.727758139372E-03
684:	2.732057822868E-03
685:	2.736408729106E-03
686:	2.740800147876E-03
687:	2.745213685557E-03
688:	2.749634440988E-03
689:	2.754051703960E-03
690:	2.758454298601E-03
691:	2.762835472822E-03
692:	2.767188474536E-03
693:	2.771508879960E-03
694:	2.775791566819E-03
695:	2.780034439638E-03
696:	2.784231444821E-03
697:	2.788381883875E-03
698:	2.792481333017E-03
699:	2.796528628096E-03
700:	2.800520043820E-03
701:	2.804452320561E-03
702:	2.808323130012E-03
703:	2.812132239342E-03
704:	2.815875923261E-03
705:	2.819553250447E-03
706:	2.823162823915E-03
707:	2.826702781022E-03
708:	2.830172423273E-03
709:	2.833572681993E-03
710:	2.836900996044E-03
711:	2.840156899765E-03
712:	2.843340625986E-03
713:	2.846451941878E-03
714:	2.849492011592E-03
715:	2.852458506823E-03
716:	2.855353290215E-03
717:	2.858175896108E-03
718:	2.860926557332E-03
719:	2.863605739549E-03
720:	2.866213908419E-03
721:	2.868751995265E-03
722:	2.871220232919E-03
723:	2.873619319871E-03
724:	2.875949023291E-03
725:	2.878211904317E-03
726:	2.880407497287E-03
727:	2.882536500692E-03
728:	2.884600777179E-03
729:	2.886601723731E-03
730:	2.888540271670E-03
731:	2.890418982133E-03
732:	2.892239252105E-03
733:	2.894003875554E-03
734:	2.895715646446E-03
735:	2.897376660258E-03
736:	2.898991107941E-03
737:	2.900562947616E-03
738:	2.902094973251E-03
739:	2.903593238443E-03
740:	2.905062865466E-03
741:	2.906509442255E-03
742:	2.907939255238E-03
743:	2.909358823672E-03
744:	2.910776529461E-03
745:	2.912199590355E-03
746:	2.913637552410E-03
747:	2.915099263191E-03
748:	2.916594501585E-03
749:	2.918140962720E-03
750:	2.919751917943E-03
751:	2.921438310295E-03
752:	2.923179883510E-03
753:	2.924957079813E-03
754:	2.926757093519E-03
755:	2.928572939709E-03
756:	2.930401591584E-03
757:	2.932238858193E-03
758:	2.934082644060E-03
759:	2.935929689556E-03
760:	2.937778364867E-03
761:	2.939625410363E-03
762:	2.941471058875E-03
763:	2.943311119452E-03
764:	2.945146057755E-03
765:	2.946975873783E-03
766:	2.948799403384E-03
767:	2.950614551082E-03
768:	2.952423645183E-03
769:	2.954224823043E-03
770:	2.956014592201E-03
771:	2.957791788504E-03
772:	2.959553617984E-03
773:	2.961298450828E-03
774:	2.963026519865E-03
775:	2.964736660942E-03
776:	2.966428408399E-03
777:	2.968103392050E-03
778:	2.969760913402E-03
779:	2.971400972456E-03
780:	2.973021240905E-03
781:	2.974616363645E-03
782:	2.976184245199E-03
783:	2.977721393108E-03
784:	2.979224082083E-03
785:	2.980692312121E-03
786:	2.982121659443E-03
787:	2.983512124047E-03
788:	2.984859514982E-03
789:	2.986162668094E-03
790:	2.987420419231E-03
791:	2.988630440086E-03
792:	2.989791100845E-03
793:	2.990901237354E-03
794:	2.991959219798E-03
795:	2.992963185534E-03
796:	2.993912436068E-03
797:	2.994805108756E-03
798:	2.995640970767E-03
799:	2.996419323608E-03
800:	2.997141098604E-03
801:	2.997808624059E-03
802:	2.998420502990E-03
803:	2.998971845955E-03
804:	2.999463584274E-03
805:	2.999894786626E-03
806:	3.000269643962E-03
807:	3.000611206517E-03
808:	3.000907134265E-03
809:	3.001142991707E-03
810:	3.001319477335E-03
811:	3.001434262842E-03
812:	3.001491306350E-03
813:	3.001489443704E-03
814:	3.001430071890E-03
815:	3.001314122230E-03
816:	3.001149278134E-03
817:	3.000945784152E-03
818:	3.000695956871E-03
819:	3.000398399308E-03
820:	3.000054508448E-03
821:	2.999663120136E-03
822:	2.999225864187E-03
823:	2.998743904755E-03
824:	2.998218173161E-03
825:	2.997650299221E-03
826:	2.997052157298E-03
827:	2.996418392286E-03
828:	2.995748771355E-03
829:	2.995043760166E-03
830:	2.994301728904E-03
831:	2.993523376063E-03
832:	2.992707304657E-03
833:	2.991853514686E-03
834:	2.990963635966E-03
835:	2.990039763972E-03
836:	2.989077707753E-03
837:	2.988077234477E-03
838:	2.987034153193E-03
839:	2.985948696733E-03
840:	2.984819235280E-03
841:	2.983644371852E-03
842:	2.982423175126E-03
843:	2.981153083965E-03
844:	2.979835495353E-03
845:	2.978467848152E-03
846:	2.977050142363E-03
847:	2.975581679493E-03
848:	2.974061993882E-03
849:	2.972493181005E-03
850:	2.970872912556E-03
851:	2.969204215333E-03
852:	2.967486623675E-03
853:	2.965722465888E-03
854:	2.963913837448E-03
855:	2.962062135339E-03
856:	2.960169222206E-03
857:	2.958237892017E-03
858:	2.956271870062E-03
859:	2.954275114462E-03
860:	2.952250652015E-03
861:	2.950201509520E-03
862:	2.948133973405E-03
863:	2.946053398773E-03
864:	2.943965606391E-03
865:	2.941873390228E-03
866:	2.939779311419E-03
867:	2.937685698271E-03
868:	2.935596043244E-03
869:	2.933511510491E-03
870:	2.931434195489E-03
871:	2.929365728050E-03
872:	2.927307970822E-03
873:	2.925262786448E-03
874:	2.923236927018E-03
875:	2.921228995547E-03
876:	2.919238060713E-03
877:	2.917263889685E-03
878:	2.915307180956E-03
879:	2.913367934525E-03
880:	2.911448944360E-03
881:	2.909550443292E-03
882:	2.907671732828E-03
883:	2.905813744292E-03
884:	2.903977409005E-03
885:	2.902167150751E-03
886:	2.900383900851E-03
887:	2.898624632508E-03
888:	2.896889578551E-03
889:	2.895175945014E-03
890:	2.893483266234E-03
891:	2.891810145229E-03
892:	2.890155883506E-03
893:	2.888517454267E-03
894:	2.886894391850E-03
895:	2.885286230594E-03
896:	2.883692970499E-03
897:	2.882112516090E-03
898:	2.880545100197E-03
899:	2.878988860175E-03
900:	2.877444261685E-03
901:	2.875910373405E-03
902:	2.874387195334E-03
903:	2.872874727473E-03
904:	2.871370874345E-03
905:	2.869876800105E-03
906:	2.868391107768E-03
907:	2.866913564503E-03
908:	2.865444403142E-03
909:	2.863983623683E-03
910:	2.862532157451E-03
911:	2.861090004444E-03
912:	2.859656931832E-03
913:	2.858232939616E-03
914:	2.856818959117E-03
915:	2.855415688828E-03
916:	2.854025224224E-03
917:	2.852651057765E-03
918:	2.851294120774E-03
919:	2.849959302694E-03
920:	2.848648466170E-03
921:	2.847361378372E-03
922:	2.846101997420E-03
923:	2.844872185960E-03
924:	2.843673108146E-03
925:	2.842511283234E-03
926:	2.841389738023E-03
927:	2.840313129127E-03
928:	2.839287742972E-03
929:	2.838321728632E-03
930:	2.837430220097E-03
931:	2.836619736627E-03
932:	2.835914492607E-03
933:	2.835331251845E-03
934:	2.834850922227E-03
935:	2.834460232407E-03
936:	2.834144746885E-03
937:	2.833889564499E-03
938:	2.833688165992E-03
939:	2.833535661921E-03
940:	2.833428326994E-03
941:	2.833364531398E-03
942:	2.833342179656E-03
943:	2.833362203091E-03
944:	2.833424136043E-03
945:	2.833527512848E-03
946:	2.833674196154E-03
947:	2.833863953128E-03
948:	2.834097715095E-03
949:	2.834375482053E-03
950:	2.834697486833E-03
951:	2.835064427927E-03
952:	2.835477236658E-03
953:	2.835934516042E-03
954:	2.836439060047E-03
955:	2.836989704520E-03
956:	2.837587613612E-03
957:	2.838232321665E-03
958:	2.838925225660E-03
959:	2.839667489752E-03
960:	2.840458648279E-03
961:	2.841298235580E-03
962:	2.842190209776E-03
963:	2.843133173883E-03
964:	2.844128524885E-03
965:	2.845177194104E-03
966:	2.846280811355E-03
967:	2.847439842299E-03
968:	2.848655451089E-03
969:	2.849928336218E-03
970:	2.851260825992E-03
971:	2.852653153241E-03
972:	2.854105085135E-03
973:	2.855619415641E-03
974:	2.857194514945E-03
975:	2.858831780031E-03
976:	2.860530512407E-03
977:	2.862291177735E-03
978:	2.864114008844E-03
979:	2.865997375920E-03
980:	2.867941744626E-03
981:	2.869945019484E-03
982:	2.872007666156E-03
983:	2.874126657844E-03
984:	2.876302693039E-03
985:	2.878534141928E-03
986:	2.880819374695E-03
987:	2.883158624172E-03
988:	2.885549562052E-03
989:	2.887992188334E-03
990:	2.890485571697E-03
991:	2.893028547987E-03
992:	2.895620884374E-03
993:	2.898261649534E-03
994:	2.900950144976E-03
995:	2.903685439378E-03
996:	2.906466834247E-03
997:	2.909292932600E-03
998:	2.912165131420E-03
999:	2.915080171078E-03
1000:	2.918040147051E-03
1001:	2.921043662354E-03
1002:	2.924090018496E-03
1003:	2.927179448307E-03
1004:	2.930311486125E-03
1005:	2.933486597613E-03
1006:	2.936702454463E-03
1007:	2.939962316304E-03
1008:	2.943264786154E-03
1009:	2.946609398350E-03
1010:	2.949997549877E-03
1011:	2.953427843750E-03
1012:	2.956902142614E-03
1013:	2.960419515148E-03
1014:	2.963980892673E-03
1015:	2.967585809529E-03
1016:	2.971236361191E-03
1017:	2.974930917844E-03
1018:	2.978671342134E-03
1019:	2.982457401231E-03
1020:	2.986288396642E-03
1021:	2.990165958181E-03
1022:	2.994089620188E-03
1023:	2.998058684170E-03
1024:	3.002073848620E-03
1025:	3.006135113537E-03
1026:	3.010240849108E-03
1027:	3.014392685145E-03
1028:	3.018586663529E-03
1029:	3.022824646905E-03
1030:	3.027104306966E-03
1031:	3.031426575035E-03
1032:	3.035787492990E-03
1033:	3.040188690647E-03
1034:	3.044625278562E-03
1035:	3.049099352211E-03
1036:	3.053608350456E-03
1037:	3.058149246499E-03
1038:	3.062723437324E-03
1039:	3.067326731980E-03
1040:	3.071959596127E-03
1041:	3.076620399952E-03
1042:	3.081306815147E-03
1043:	3.086017677560E-03
1044:	3.090751357377E-03
1045:	3.095506923273E-03
1046:	3.100283211097E-03
1047:	3.105078591034E-03
1048:	3.109891433269E-03
1049:	3.114721272141E-03
1050:	3.119566245005E-03
1051:	3.124425886199E-03
1052:	3.129299031571E-03
1053:	3.134184284136E-03
1054:	3.139080246910E-03
1055:	3.143986221403E-03
1056:	3.148901276290E-03
1057:	3.153824713081E-03
1058:	3.158754669130E-03
1059:	3.163691377267E-03
1060:	3.168633440509E-03
1061:	3.173578996211E-03
1062:	3.178528277203E-03
1063:	3.183481050655E-03
1064:	3.188434056938E-03
1065:	3.193388925865E-03
1066:	3.198344027624E-03
1067:	3.203298663720E-03
1068:	3.208250971511E-03
1069:	3.213201183826E-03
1070:	3.218148835003E-03
